episode,reward,steps,success,collision,loss,epsilon
4961,189.9000000000001,111,1.0,0.0,47.86168512661715,0.08364945792998978
4962,192.5000000000001,105,1.0,0.0,92.76075614690781,0.08360763320102478
4963,-59.50000000000003,45,0.0,1.0,17.160868282947277,0.08356582938442428
4964,195.2000000000001,108,1.0,0.0,29.644067672460718,0.08352404646973208
4965,191.4000000000001,106,1.0,0.0,72.28229159580648,0.08348228444649722
4966,189.4000000000001,106,1.0,0.0,62.621718097197,0.08344054330427397
4967,-67.30000000000001,43,0.0,1.0,66.98035262802313,0.08339882303262185
4968,184.30000000000007,107,1.0,0.0,51.0496414260608,0.08335712362110555
4969,-82.39999999999999,24,0.0,1.0,59.048634502726294,0.083315445059295
4970,192.7000000000001,103,1.0,0.0,23.184596245800986,0.08327378733676535
4971,186.70000000000005,103,1.0,0.0,58.67641090970595,0.08323215044309698
4972,191.0000000000001,110,1.0,0.0,56.46906676353379,0.08319053436787543
4973,-36.10000000000009,91,0.0,1.0,46.63811035306899,0.0831489391006915
4974,193.70000000000013,113,1.0,0.0,60.98884512728031,0.08310736463114116
4975,-46.200000000000045,62,0.0,1.0,82.42435667255232,0.08306581094882559
4976,188.00000000000009,100,1.0,0.0,75.6116462096572,0.08302427804335118
4977,181.2000000000001,108,1.0,0.0,105.91714426592269,0.0829827659043295
4978,187.80000000000007,102,1.0,0.0,58.508471801292664,0.08294127452137734
4979,192.30000000000013,107,1.0,0.0,46.82179461934856,0.08289980388411665
4980,189.60000000000008,104,1.0,0.0,79.83712961238164,0.0828583539821746
4981,188.80000000000013,112,1.0,0.0,55.51697493730379,0.08281692480518352
4982,184.60000000000005,94,1.0,0.0,58.18915923003187,0.08277551634278094
4983,194.30000000000013,127,1.0,0.0,78.4157372801088,0.08273412858460955
4984,-34.40000000000008,84,0.0,1.0,37.01618301753132,0.08269276152031725
4985,186.30000000000007,107,1.0,0.0,63.27290361966485,0.0826514151395571
4986,-65.30000000000001,43,0.0,1.0,31.03555751886479,0.08261008943198732
4987,-49.80000000000007,78,0.0,1.0,69.26279066904233,0.08256878438727133
4988,192.10000000000008,129,1.0,0.0,58.17217261355746,0.0825274999950777
4989,188.2000000000001,118,1.0,0.0,28.380262419391993,0.08248623624508017
4990,190.2000000000001,118,1.0,0.0,90.34273695920484,0.08244499312695763
4991,185.4000000000001,106,1.0,0.0,83.49564728717196,0.08240377063039415
4992,195.70000000000016,113,1.0,0.0,50.295482111913444,0.08236256874507897
4993,184.10000000000008,109,1.0,0.0,50.140214241767694,0.08232138746070643
4994,180.90000000000003,101,1.0,0.0,17.99026557021212,0.08228022676697608
4995,183.80000000000007,102,1.0,0.0,39.82276069949947,0.0822390866535926
4996,188.3000000000001,107,1.0,0.0,67.21718684256633,0.08219796711026581
4997,-48.80000000000005,68,0.0,1.0,61.29183481436442,0.08215686812671068
4998,188.30000000000007,107,1.0,0.0,58.25136074855506,0.08211578969264732
4999,185.90000000000006,111,1.0,0.0,72.50901066485021,0.082074731797801
5000,185.80000000000007,102,1.0,0.0,44.5666184547339,0.0820336944319021
5001,192.10000000000008,109,1.0,0.0,81.95712488383874,0.08199267758468616
5002,184.50000000000006,105,1.0,0.0,53.693629358141195,0.08195168124589382
5003,187.4000000000001,106,1.0,0.0,30.360816803602678,0.08191070540527087
5004,185.10000000000008,99,1.0,0.0,55.5798142456045,0.08186975005256825
5005,182.60000000000005,94,1.0,0.0,54.5675647926933,0.08182881517754197
5006,187.4000000000001,106,1.0,0.0,53.01988554907576,0.0817879007699532
5007,189.10000000000014,119,1.0,0.0,75.43122522326327,0.08174700681956823
5008,186.00000000000006,100,1.0,0.0,39.133395898938176,0.08170613331615845
5009,181.50000000000006,95,1.0,0.0,47.9873822278098,0.08166528024950037
5010,194.0000000000001,120,1.0,0.0,37.98144537185629,0.08162444760937562
5011,185.50000000000006,115,1.0,0.0,52.49605406989222,0.08158363538557094
5012,186.30000000000007,107,1.0,0.0,50.52765745558193,0.08154284356787815
5013,188.00000000000006,140,1.0,0.0,66.49705894419125,0.08150207214609421
5014,180.70000000000002,103,1.0,0.0,77.45460541727184,0.08146132111002118
5015,-69.20000000000006,72,0.0,1.0,30.902001099350553,0.08142059044946617
5016,188.60000000000014,114,1.0,0.0,42.70633690399036,0.08137988015424144
5017,180.90000000000003,101,1.0,0.0,93.79382938987548,0.08133919021416433
5018,193.2000000000001,108,1.0,0.0,20.21426066287138,0.08129852061905725
5019,186.60000000000008,114,1.0,0.0,62.29079215594551,0.08125787135874772
5020,185.60000000000005,104,1.0,0.0,62.00706904037641,0.08121724242306835
5021,178.60000000000002,94,1.0,0.0,64.97253001497147,0.08117663380185683
5022,184.70000000000005,103,1.0,0.0,25.600050021577808,0.0811360454849559
5023,-69.10000000000002,41,0.0,1.0,88.96818378785761,0.08109547746221342
5024,194.30000000000013,107,1.0,0.0,73.07656313075084,0.08105492972348231
5025,188.5000000000001,105,1.0,0.0,41.71579494859491,0.08101440225862058
5026,192.5000000000001,125,1.0,0.0,64.95567008596659,0.08097389505749128
5027,-46.30000000000007,73,0.0,1.0,63.266946977540236,0.08093340810996254
5028,188.3000000000001,107,1.0,0.0,60.4617603030578,0.08089294140590757
5029,192.80000000000013,112,1.0,0.0,48.73994930354612,0.08085249493520462
5030,188.3000000000001,107,1.0,0.0,53.66330943987748,0.08081206868773702
5031,-45.70000000000005,67,0.0,1.0,45.933354840016186,0.08077166265339315
5032,191.4000000000001,106,1.0,0.0,74.6096742016808,0.08073127682206646
5033,186.70000000000007,103,1.0,0.0,68.01612033195866,0.08069091118365543
5034,190.00000000000009,100,1.0,0.0,69.1371257237345,0.0806505657280636
5035,191.4000000000001,106,1.0,0.0,59.523766347541,0.08061024044519957
5036,-52.90000000000005,59,0.0,1.0,53.86386974054878,0.08056993532497697
5037,185.60000000000005,104,1.0,0.0,83.14647824116625,0.08052965035731449
5038,184.10000000000008,109,1.0,0.0,56.361222937566424,0.08048938553213583
5039,194.5000000000001,105,1.0,0.0,44.872476826750095,0.08044914083936977
5040,188.00000000000009,100,1.0,0.0,36.40785494089127,0.0804089162689501
5041,188.6000000000001,114,1.0,0.0,54.99544729083254,0.08036871181081562
5042,-30.600000000000023,86,0.0,1.0,42.18374883868667,0.08032852745491022
5043,180.20000000000005,98,1.0,0.0,57.4425930680365,0.08028836319118277
5044,182.50000000000009,105,1.0,0.0,60.588849916628426,0.08024821900958717
5045,191.50000000000009,115,1.0,0.0,50.946095421910286,0.08020809490008239
5046,185.30000000000007,117,1.0,0.0,58.378447418411575,0.08016799085263235
5047,184.70000000000005,103,1.0,0.0,62.015874328109824,0.08012790685720604
5048,182.80000000000007,112,1.0,0.0,71.32054550959063,0.08008784290377745
5049,185.10000000000008,99,1.0,0.0,37.114634059821114,0.08004779898232556
5050,187.60000000000008,104,1.0,0.0,82.75999608105765,0.0800077750828344
5051,183.00000000000006,110,1.0,0.0,39.263963429900734,0.07996777119529298
5052,185.2000000000001,108,1.0,0.0,86.38579060496004,0.07992778730969534
5053,186.90000000000006,101,1.0,0.0,59.93435504929264,0.07988782341604049
5054,198.00000000000017,120,1.0,0.0,79.30031057968736,0.07984787950433248
5055,185.20000000000007,108,1.0,0.0,68.3526031691581,0.07980795556458031
5056,191.90000000000012,111,1.0,0.0,58.68807325096012,0.07976805158679803
5057,184.70000000000007,103,1.0,0.0,58.376093779735776,0.07972816756100463
5058,-51.30000000000005,63,0.0,1.0,22.72874138149477,0.07968830347722414
5059,187.3000000000001,117,1.0,0.0,69.06163445949299,0.07964845932548553
5060,191.7000000000001,113,1.0,0.0,55.887442893752485,0.07960863509582279
5061,187.60000000000008,104,1.0,0.0,38.04288232448296,0.07956883077827488
5062,186.8000000000001,112,1.0,0.0,43.19193584777947,0.07952904636288576
5063,187.9000000000001,111,1.0,0.0,40.59423045854311,0.07948928183970431
5064,182.90000000000003,101,1.0,0.0,52.01995814554762,0.07944953719878446
5065,195.10000000000014,119,1.0,0.0,77.41740912649811,0.07940981243018508
5066,186.30000000000007,107,1.0,0.0,46.285417520832794,0.07937010752396999
5067,179.40000000000003,106,1.0,0.0,74.12680331385641,0.07933042247020801
5068,182.10000000000005,109,1.0,0.0,37.9607975644256,0.07929075725897292
5069,185.40000000000003,106,1.0,0.0,53.71848614612278,0.07925111188034344
5070,-90.3,13,0.0,1.0,0.5989812520834116,0.07921148632440327
5071,178.4,96,1.0,0.0,54.981362832632534,0.07917188058124107
5072,186.00000000000006,100,1.0,0.0,39.64131010018289,0.07913229464095045
5073,184.50000000000006,105,1.0,0.0,30.272900456899688,0.07909272849362999
5074,-66.90000000000002,39,0.0,1.0,47.94304629931083,0.07905318212938317
5075,184.50000000000009,105,1.0,0.0,53.414792109600135,0.07901365553831849
5076,191.70000000000016,113,1.0,0.0,38.66118375759209,0.07897414871054934
5077,-51.100000000000044,61,0.0,1.0,65.61477219740875,0.07893466163619406
5078,184.10000000000002,109,1.0,0.0,22.752413824474047,0.07889519430537596
5079,185.8000000000001,102,1.0,0.0,110.00153529848538,0.07885574670822328
5080,188.5000000000001,105,1.0,0.0,25.38722522684506,0.07881631883486917
5081,185.60000000000008,104,1.0,0.0,88.15860771660049,0.07877691067545174
5082,189.60000000000008,104,1.0,0.0,60.67618269659579,0.07873752222011401
5083,190.5000000000001,105,1.0,0.0,28.660768398713497,0.07869815345900397
5084,189.5000000000001,115,1.0,0.0,73.53252329129887,0.07865880438227447
5085,182.90000000000003,101,1.0,0.0,59.655122537128996,0.07861947498008334
5086,189.00000000000014,110,1.0,0.0,43.479033228958194,0.0785801652425933
5087,189.20000000000007,108,1.0,0.0,36.26388646379389,0.078540875159972
5088,186.6000000000001,114,1.0,0.0,46.3798205277376,0.07850160472239202
5089,185.30000000000013,117,1.0,0.0,42.604143529429905,0.07846235392003083
5090,-79.20000000000002,32,0.0,1.0,0.6106186485849321,0.07842312274307081
5091,182.60000000000005,114,1.0,0.0,75.56541358235113,0.07838391118169928
5092,182.00000000000006,100,1.0,0.0,67.55256335064769,0.07834471922610843
5093,195.40000000000012,106,1.0,0.0,63.861825680676496,0.07830554686649538
5094,-69.10000000000004,61,0.0,1.0,52.73447581478318,0.07826639409306213
5095,-40.50000000000007,75,0.0,1.0,55.30417064875364,0.0782272608960156
5096,187.50000000000006,115,1.0,0.0,41.60926121777814,0.0781881472655676
5097,-39.00000000000006,70,0.0,1.0,33.818658413631574,0.07814905319193481
5098,185.2000000000001,108,1.0,0.0,44.57422845969322,0.07810997866533885
5099,191.5000000000001,115,1.0,0.0,58.96696387814439,0.07807092367600618
5100,191.7000000000001,113,1.0,0.0,45.62193747537326,0.07803188821416818
5101,198.20000000000016,118,1.0,0.0,63.77347223833203,0.0779928722700611
5102,181.10000000000002,99,1.0,0.0,50.24742999687941,0.07795387583392607
5103,186.80000000000007,112,1.0,0.0,52.71133376006037,0.07791489889600911
5104,187.8000000000001,102,1.0,0.0,32.7552914006599,0.07787594144656111
5105,186.50000000000006,105,1.0,0.0,56.89250682478859,0.07783700347583783
5106,184.9000000000001,101,1.0,0.0,54.19843172901633,0.07779808497409992
5107,187.00000000000006,110,1.0,0.0,38.69917085963217,0.07775918593161286
5108,186.80000000000007,112,1.0,0.0,59.916183984971475,0.07772030633864706
5109,184.00000000000006,100,1.0,0.0,57.76273639254272,0.07768144618547773
5110,184.20000000000005,98,1.0,0.0,52.6910918406686,0.077642605462385
5111,182.60000000000002,94,1.0,0.0,44.12305269540941,0.07760378415965381
5112,191.10000000000014,119,1.0,0.0,49.14157678556292,0.077564982267574
5113,190.30000000000013,107,1.0,0.0,53.660877904671935,0.07752619977644021
5114,185.30000000000007,117,1.0,0.0,59.05647037031814,0.07748743667655199
5115,188.0000000000001,120,1.0,0.0,56.144139897078276,0.07744869295821372
5116,188.50000000000006,105,1.0,0.0,41.95096652436824,0.07740996861173462
5117,185.50000000000006,95,1.0,0.0,17.237363264748925,0.07737126362742876
5118,184.90000000000006,101,1.0,0.0,67.99616210406074,0.07733257799561505
5119,191.2000000000001,108,1.0,0.0,42.380320562256706,0.07729391170661724
5120,184.00000000000006,100,1.0,0.0,53.5069942047447,0.07725526475076394
5121,-71.60000000000002,36,0.0,1.0,49.9719286173996,0.07721663711838857
5122,-66.90000000000002,39,0.0,1.0,33.65550749500593,0.07717802879982938
5123,192.10000000000014,109,1.0,0.0,53.4898938554416,0.07713943978542946
5124,-71.20000000000002,32,0.0,1.0,61.589285533642396,0.07710087006553674
5125,-77.19999999999999,32,0.0,1.0,62.03098024916835,0.07706231963050399
5126,183.80000000000007,102,1.0,0.0,37.65800748867731,0.07702378847068873
5127,183.60000000000005,104,1.0,0.0,33.32835449543423,0.07698527657645339
5128,187.70000000000016,113,1.0,0.0,32.23778060329171,0.07694678393816516
5129,184.70000000000007,103,1.0,0.0,57.00031648315851,0.07690831054619608
5130,188.70000000000007,103,1.0,0.0,33.204227832625214,0.07686985639092299
5131,185.90000000000006,111,1.0,0.0,59.819248767116584,0.07683142146272753
5132,185.90000000000006,111,1.0,0.0,59.90552437976674,0.07679300575199617
5133,-63.00000000000002,50,0.0,1.0,13.171627924740314,0.07675460924912018
5134,189.00000000000009,110,1.0,0.0,80.2681973866441,0.07671623194449563
5135,188.5000000000001,125,1.0,0.0,74.04172019988299,0.07667787382852338
5136,190.60000000000008,114,1.0,0.0,45.36151916912773,0.07663953489160913
5137,184.70000000000007,103,1.0,0.0,47.543312457363,0.07660121512416333
5138,185.50000000000006,95,1.0,0.0,16.51517078939237,0.07656291451660126
5139,192.60000000000014,114,1.0,0.0,40.747834799647855,0.07652463305934296
5140,182.50000000000006,105,1.0,0.0,65.28903976565316,0.0764863707428133
5141,-78.6,26,0.0,1.0,8.41546217065591,0.07644812755744189
5142,188.10000000000014,109,1.0,0.0,59.429508445117996,0.07640990349366317
5143,189.00000000000009,110,1.0,0.0,47.248070039396936,0.07637169854191633
5144,-30.999999999999446,190,0.0,1.0,49.41983849492512,0.07633351269264538
5145,-42.90000000000007,79,0.0,1.0,50.43827439033532,0.07629534593629905
5146,188.1000000000001,109,1.0,0.0,67.32153037805622,0.07625719826333091
5147,187.40000000000006,106,1.0,0.0,48.21699492085092,0.07621906966419925
5148,189.60000000000008,104,1.0,0.0,56.33421049618091,0.07618096012936716
5149,186.00000000000006,100,1.0,0.0,40.36776815682649,0.07614286964930249
5150,191.2000000000001,108,1.0,0.0,39.06293353879893,0.07610479821447784
5151,187.80000000000007,102,1.0,0.0,61.976298295691905,0.07606674581537061
5152,190.1000000000001,109,1.0,0.0,61.84599409737718,0.07602871244246293
5153,188.60000000000008,114,1.0,0.0,38.33963789993472,0.0759906980862417
5154,189.60000000000008,124,1.0,0.0,82.55372668910891,0.07595270273719859
5155,182.20000000000005,98,1.0,0.0,86.23616507497368,0.07591472638583
5156,189.80000000000007,102,1.0,0.0,38.636916063652905,0.07587676902263708
5157,183.80000000000004,102,1.0,0.0,76.77788819547962,0.07583883063812577
5158,190.0000000000001,120,1.0,0.0,81.9580526581655,0.07580091122280672
5159,-49.600000000000044,56,0.0,1.0,36.7149341216843,0.07576301076719531
5160,189.20000000000013,108,1.0,0.0,38.533299092893245,0.07572512926181171
5161,181.50000000000006,95,1.0,0.0,53.04707422021188,0.07568726669718082
5162,193.10000000000014,119,1.0,0.0,42.206155105110476,0.07564942306383222
5163,185.2000000000001,108,1.0,0.0,63.07276068717517,0.07561159835230032
5164,190.4000000000001,116,1.0,0.0,58.04265876563972,0.07557379255312417
5165,190.60000000000008,114,1.0,0.0,51.67664378456641,0.07553600565684761
5166,189.2000000000001,108,1.0,0.0,63.25366406529038,0.07549823765401918
5167,187.00000000000006,110,1.0,0.0,45.43979200084101,0.07546048853519217
5168,188.7000000000001,123,1.0,0.0,54.13605900411683,0.07542275829092458
5169,183.10000000000005,99,1.0,0.0,60.880128443542155,0.07538504691177912
5170,187.90000000000006,111,1.0,0.0,49.24516878538841,0.07534735438832324
5171,189.10000000000014,119,1.0,0.0,49.00702374898085,0.07530968071112908
5172,182.00000000000006,100,1.0,0.0,17.42520168617368,0.07527202587077352
5173,189.4000000000001,106,1.0,0.0,63.772673977995815,0.07523438985783813
5174,-67.80000000000001,38,0.0,1.0,92.92387105053977,0.07519677266290922
5175,187.60000000000008,104,1.0,0.0,47.15593221575882,0.07515917427657777
5176,188.10000000000008,109,1.0,0.0,40.67589294773723,0.07512159468943949
5177,183.20000000000005,108,1.0,0.0,36.70787756310569,0.07508403389209478
5178,-33.60000000000005,76,0.0,1.0,45.54711808332879,0.07504649187514874
5179,192.80000000000013,112,1.0,0.0,50.4784822267081,0.07500896862921116
5180,182.70000000000005,103,1.0,0.0,82.94487423854835,0.07497146414489657
5181,195.50000000000014,115,1.0,0.0,40.77848757311054,0.07493397841282412
5182,183.30000000000004,97,1.0,0.0,46.92445331197424,0.07489651142361771
5183,190.40000000000015,116,1.0,0.0,40.0808783629588,0.0748590631679059
5184,186.9000000000001,101,1.0,0.0,55.97569752093589,0.07482163363632195
5185,192.30000000000013,107,1.0,0.0,52.47186937092621,0.0747842228195038
5186,189.10000000000008,99,1.0,0.0,31.16704684827063,0.07474683070809404
5187,191.90000000000012,111,1.0,0.0,27.915188967107653,0.07470945729274
5188,190.10000000000014,109,1.0,0.0,43.239162455936636,0.07467210256409364
5189,188.9000000000001,101,1.0,0.0,46.352069357465396,0.07463476651281159
5190,177.90000000000003,91,1.0,0.0,55.92514769438204,0.07459744912955518
5191,189.00000000000009,110,1.0,0.0,43.931955859335986,0.07456015040499041
5192,193.30000000000013,117,1.0,0.0,35.11428249646456,0.07452287032978791
5193,-68.90000000000002,39,0.0,1.0,14.69615505884091,0.07448560889462302
5194,196.80000000000013,112,1.0,0.0,32.77090038259381,0.07444836609017572
5195,-70.40000000000002,44,0.0,1.0,47.300441110337324,0.07441114190713063
5196,188.70000000000007,103,1.0,0.0,69.31893816836251,0.07437393633617707
5197,189.4000000000001,106,1.0,0.0,30.921914177964318,0.07433674936800899
5198,191.9000000000001,111,1.0,0.0,57.7988852514877,0.074299580993325
5199,181.30000000000007,97,1.0,0.0,21.14547937324981,0.07426243120282834
5200,189.8000000000001,102,1.0,0.0,32.77852305105212,0.07422529998722693
5201,183.2000000000001,108,1.0,0.0,33.09441959457817,0.07418818733723333
5202,185.80000000000007,102,1.0,0.0,39.01827160210586,0.07415109324356471
5203,193.4000000000001,106,1.0,0.0,33.40446568104737,0.07411401769694294
5204,-77.7,27,0.0,1.0,29.770754276878304,0.07407696068809447
5205,188.7000000000001,103,1.0,0.0,23.785325917370113,0.07403992220775042
5206,190.7000000000001,103,1.0,0.0,38.6180139232463,0.07400290224664655
5207,185.0000000000001,110,1.0,0.0,61.921273992617024,0.07396590079552323
5208,193.50000000000017,115,1.0,0.0,31.466295642049417,0.07392891784512548
5209,180.30000000000007,107,1.0,0.0,51.26908894600434,0.07389195338620293
5210,183.60000000000005,104,1.0,0.0,22.923809182615233,0.07385500740950983
5211,185.9000000000001,131,1.0,0.0,42.32726892385319,0.07381807990580508
5212,-54.90000000000004,59,0.0,1.0,33.394476011774294,0.07378117086585217
5213,-61.300000000000026,43,0.0,1.0,15.541480425658614,0.07374428028041925
5214,189.4000000000001,106,1.0,0.0,53.40884412607213,0.07370740814027904
5215,186.30000000000007,107,1.0,0.0,53.01351496410147,0.0736705544362089
5216,192.20000000000016,118,1.0,0.0,26.258993898407887,0.0736337191589908
5217,185.60000000000005,104,1.0,0.0,54.229637154234716,0.07359690229941132
5218,181.10000000000008,99,1.0,0.0,48.024327584213076,0.07356010384826162
5219,188.80000000000007,112,1.0,0.0,44.91911799799917,0.07352332379633748
5220,185.20000000000005,108,1.0,0.0,24.81364893823586,0.07348656213443931
5221,188.80000000000013,112,1.0,0.0,57.1244073357167,0.0734498188533721
5222,191.9000000000001,111,1.0,0.0,81.70789812800584,0.0734130939439454
5223,176.60000000000002,94,1.0,0.0,27.244369327070864,0.07337638739697344
5224,178.2,98,1.0,0.0,53.493797284151825,0.07333969920327496
5225,195.5000000000001,115,1.0,0.0,44.059188952135,0.07330302935367333
5226,177.89999999999998,111,1.0,0.0,24.653451235746747,0.0732663778389965
5227,191.90000000000015,111,1.0,0.0,45.65702826328374,0.073229744650077
5228,184.50000000000006,105,1.0,0.0,68.04221703168892,0.07319312977775197
5229,186.3000000000001,107,1.0,0.0,33.73394234387953,0.0731565332128631
5230,-66.70000000000002,37,0.0,1.0,24.767793460270845,0.07311995494625667
5231,192.60000000000008,114,1.0,0.0,13.288751866831852,0.07308339496878355
5232,186.00000000000009,100,1.0,0.0,25.444511540979146,0.07304685327129916
5233,189.2000000000001,108,1.0,0.0,60.98105640088519,0.07301032984466352
5234,183.30000000000007,117,1.0,0.0,40.51125908649375,0.07297382467974119
5235,190.80000000000007,112,1.0,0.0,43.917589964079006,0.07293733776740131
5236,189.2000000000001,108,1.0,0.0,42.67109442384982,0.07290086909851762
5237,184.30000000000013,107,1.0,0.0,79.5629384172297,0.07286441866396837
5238,-63.20000000000004,52,0.0,1.0,45.50976627878845,0.07282798645463638
5239,179.0,90,1.0,0.0,26.609887827601696,0.07279157246140906
5240,189.2000000000001,108,1.0,0.0,63.919611659314896,0.07275517667517836
5241,185.9000000000001,111,1.0,0.0,46.03242673073803,0.07271879908684077
5242,-80.39999999999999,24,0.0,1.0,45.24945504652957,0.07268243968729736
5243,-73.60000000000001,36,0.0,1.0,70.20741933232381,0.07264609846745372
5244,189.20000000000013,108,1.0,0.0,29.039255249279517,0.07260977541822
5245,192.4000000000001,116,1.0,0.0,53.69550815674251,0.0725734705305109
5246,181.8,102,1.0,0.0,41.26666405336822,0.07253718379524565
5247,180.8,112,1.0,0.0,40.88363426278478,0.07250091520334803
5248,182.00000000000003,100,1.0,0.0,36.165243957564236,0.07246466474574637
5249,-56.10000000000004,51,0.0,1.0,47.00389044308195,0.0724284324133735
5250,182.40000000000003,96,1.0,0.0,53.74802974130338,0.07239221819716682
5251,187.40000000000006,106,1.0,0.0,34.7202859082312,0.07235602208806824
5252,187.10000000000008,99,1.0,0.0,60.323895604471964,0.07231984407702421
5253,183.80000000000007,102,1.0,0.0,49.25596585234298,0.0722836841549857
5254,-59.50000000000003,45,0.0,1.0,21.318249064518344,0.07224754231290821
5255,-72.30000000000001,33,0.0,1.0,0.39799372535763367,0.07221141854175177
5256,-55.60000000000003,56,0.0,1.0,48.01497731996434,0.0721753128324809
5257,186.8000000000001,112,1.0,0.0,44.21851369425921,0.07213922517606466
5258,179.10000000000005,99,1.0,0.0,75.83165867829865,0.07210315556347664
5259,195.70000000000016,113,1.0,0.0,21.084954699188206,0.07206710398569491
5260,193.4000000000001,126,1.0,0.0,52.48144867555017,0.07203107043370206
5261,175.9,91,1.0,0.0,37.74625589059932,0.07199505489848522
5262,186.30000000000007,107,1.0,0.0,37.70229648708183,0.07195905737103599
5263,186.3000000000001,107,1.0,0.0,74.7647530829238,0.07192307784235047
5264,188.80000000000007,112,1.0,0.0,51.621213007984416,0.0718871163034293
5265,187.40000000000006,106,1.0,0.0,44.573421365036715,0.07185117274527758
5266,-39.000000000000064,70,0.0,1.0,48.40704771812473,0.07181524715890494
5267,193.0000000000001,110,1.0,0.0,44.03320083482699,0.07177933953532549
5268,182.20000000000005,98,1.0,0.0,24.488218739172634,0.07174344986555783
5269,188.00000000000006,100,1.0,0.0,25.502324488312006,0.07170757814062506
5270,192.30000000000013,107,1.0,0.0,76.67042061790963,0.07167172435155475
5271,182.00000000000006,100,1.0,0.0,61.9447242796421,0.07163588848937898
5272,188.5000000000001,105,1.0,0.0,58.4380689807591,0.07160007054513429
5273,-47.70000000000006,67,0.0,1.0,68.1276307970063,0.07156427050986172
5274,187.10000000000014,119,1.0,0.0,41.827510102957234,0.07152848837460679
5275,-38.200000000000074,82,0.0,1.0,38.82460663313182,0.07149272413041949
5276,185.10000000000005,99,1.0,0.0,23.410598165835395,0.07145697776835429
5277,181.70000000000005,93,1.0,0.0,20.831539838544785,0.07142124927947012
5278,184.9000000000001,101,1.0,0.0,43.4571194226789,0.07138553865483038
5279,185.80000000000007,102,1.0,0.0,36.69612006171077,0.07134984588550297
5280,186.20000000000007,98,1.0,0.0,42.94827716326227,0.07131417096256022
5281,188.80000000000013,112,1.0,0.0,27.873298505055054,0.07127851387707895
5282,187.7000000000001,113,1.0,0.0,34.8933838491155,0.07124287462014042
5283,189.60000000000008,104,1.0,0.0,47.97402236639307,0.07120725318283036
5284,185.40000000000006,106,1.0,0.0,55.34469928936857,0.07117164955623895
5285,190.7000000000001,103,1.0,0.0,52.488004469683446,0.07113606373146084
5286,-24.799999999999883,108,0.0,1.0,39.69134081996702,0.0711004956995951
5287,191.0000000000001,110,1.0,0.0,22.479085503857245,0.07106494545174531
5288,-38.70000000000007,77,0.0,1.0,72.69689626043493,0.07102941297901945
5289,187.00000000000006,110,1.0,0.0,32.86054028299722,0.07099389827252994
5290,184.10000000000005,109,1.0,0.0,41.13610214500799,0.07095840132339368
5291,189.70000000000013,113,1.0,0.0,53.03046187303499,0.07092292212273199
5292,-75.7,27,0.0,1.0,47.65212568971846,0.07088746066167063
5293,185.2000000000001,108,1.0,0.0,76.4123491714536,0.0708520169313398
5294,187.10000000000008,99,1.0,0.0,20.68751698777531,0.07081659092287414
5295,193.20000000000013,108,1.0,0.0,53.92252538346306,0.0707811826274127
5296,-77.0,30,0.0,1.0,42.048364746570584,0.070745792036099
5297,187.80000000000007,102,1.0,0.0,55.729376703281616,0.07071041914008096
5298,185.60000000000008,104,1.0,0.0,51.64371334926154,0.07067506393051091
5299,184.70000000000007,103,1.0,0.0,40.26967620538566,0.07063972639854567
5300,188.9000000000001,101,1.0,0.0,37.704819663621414,0.0706044065353464
5301,191.1000000000001,119,1.0,0.0,50.345106761871264,0.07056910433207873
5302,192.0000000000001,120,1.0,0.0,30.232521292380987,0.0705338197799127
5303,194.0000000000001,120,1.0,0.0,80.89963920482745,0.07049855287002275
5304,189.0000000000001,110,1.0,0.0,15.061941116980531,0.07046330359358775
5305,-38.100000000000065,71,0.0,1.0,25.538607091446156,0.07042807194179096
5306,187.90000000000015,111,1.0,0.0,42.29639651310873,0.07039285790582007
5307,-83.49999999999999,25,0.0,1.0,45.39426716566086,0.07035766147686717
5308,191.90000000000015,111,1.0,0.0,36.12370333558804,0.07032248264612874
5309,179.00000000000003,90,1.0,0.0,33.12151076388028,0.07028732140480567
5310,178.3000000000003,147,1.0,0.0,42.61791899815506,0.07025217774410328
5311,183.60000000000008,104,1.0,0.0,48.86969438016128,0.07021705165523123
5312,189.2000000000001,108,1.0,0.0,39.70336307433468,0.07018194312940362
5313,-33.299999999999955,103,0.0,1.0,47.685377617520324,0.07014685215783893
5314,190.0000000000001,120,1.0,0.0,50.77798306569457,0.07011177873176001
5315,184.40000000000015,116,1.0,0.0,42.52434308403011,0.07007672284239413
5316,189.30000000000013,117,1.0,0.0,74.00631490419818,0.07004168448097293
5317,195.0000000000001,110,1.0,0.0,33.53007425428792,0.07000666363873245
5318,186.00000000000006,100,1.0,0.0,37.02169439971447,0.0699716603069131
5319,191.0000000000001,110,1.0,0.0,64.65375990610231,0.06993667447675965
5320,182.00000000000006,100,1.0,0.0,51.89009708382189,0.06990170613952128
5321,-47.20000000000006,72,0.0,1.0,33.518148301790156,0.06986675528645152
5322,186.3000000000001,107,1.0,0.0,55.15004970537168,0.0698318219088083
5323,181.80000000000007,102,1.0,0.0,54.11281214690968,0.06979690599785389
5324,187.60000000000008,104,1.0,0.0,12.846564871473955,0.06976200754485497
5325,190.8000000000001,112,1.0,0.0,43.05477785365656,0.06972712654108254
5326,189.2000000000002,128,1.0,0.0,40.84802078263601,0.069692262977812
5327,182.60000000000005,94,1.0,0.0,31.55815582643164,0.0696574168463231
